"","open","high","low","popen","phigh","plow","range","prange"
"129",-0.01,0.00150000000000006,-0.00529999999999986,-0.0011000000000001,-0.01,-0.000700000000000145,0.0125999999999999,0.00330000000000008
"130",-0.0011000000000001,-0.01,-0.000700000000000145,0.00500000000000012,0.00249999999999995,-0.00129999999999986,0.00330000000000008,0.00709999999999988
"131",0.00500000000000012,0.00249999999999995,-0.00129999999999986,-0.0011000000000001,0.002,0.00409999999999999,0.00709999999999988,0.00499999999999989
"132",-0.0011000000000001,0.002,0.00409999999999999,0.00550000000000006,0.00170000000000003,0.000399999999999956,0.00499999999999989,0.00629999999999997
"133",0.00550000000000006,0.00170000000000003,0.000399999999999956,0.00790000000000002,0.0081,0.002,0.00629999999999997,0.0124
"134",0.00790000000000002,0.0081,0.002,-0.00520000000000009,9.9999999999989e-05,0.00639999999999996,0.0124,0.00609999999999999
"135",-0.00520000000000009,9.9999999999989e-05,0.00639999999999996,0.0002000000000002,-0.00419999999999998,-0.00499999999999989,0.00609999999999999,0.00689999999999991
"136",0.0002000000000002,-0.00419999999999998,-0.00499999999999989,0.00469999999999993,0.00530000000000008,0.00449999999999995,0.00689999999999991,0.00770000000000004
"137",0.00469999999999993,0.00530000000000008,0.00449999999999995,0.00839999999999996,0.00790000000000002,0.00469999999999993,0.00770000000000004,0.0109000000000001
"138",0.00839999999999996,0.00790000000000002,0.00469999999999993,0.000199999999999978,-0.000199999999999978,0.00760000000000005,0.0109000000000001,0.0031000000000001
"139",0.000199999999999978,-0.000199999999999978,0.00760000000000005,0.00280000000000014,0.00249999999999995,0.0011000000000001,0.0031000000000001,0.00449999999999995
"140",0.00280000000000014,0.00249999999999995,0.0011000000000001,0.0110999999999999,0.0107999999999999,0.00319999999999987,0.00449999999999995,0.0121
"141",0.0110999999999999,0.0107999999999999,0.00319999999999987,-0.000499999999999945,0.00130000000000008,0.00940000000000007,0.0121,0.004
"142",-0.000499999999999945,0.00130000000000008,0.00940000000000007,-0.00330000000000008,-0.00140000000000007,-0.00190000000000001,0.004,0.00449999999999995
"143",-0.00330000000000008,-0.00140000000000007,-0.00190000000000001,-0.000199999999999978,-0.00209999999999999,-0.00370000000000004,0.00449999999999995,0.00609999999999999
"144",-0.000199999999999978,-0.00209999999999999,-0.00370000000000004,0.00580000000000003,0.00429999999999997,0.00150000000000006,0.00609999999999999,0.00889999999999991
"145",0.00580000000000003,0.00429999999999997,0.00150000000000006,-0.00320000000000009,0,0.00329999999999986,0.00889999999999991,0.00560000000000005
"146",-0.00320000000000009,0,0.00329999999999986,0.00260000000000016,-0.000199999999999978,0.00130000000000008,0.00560000000000005,0.00409999999999999
"147",0.00260000000000016,-0.000199999999999978,0.00130000000000008,-0.00460000000000016,-0.000499999999999945,-0.0028999999999999,0.00409999999999999,0.00649999999999995
"148",-0.00460000000000016,-0.000499999999999945,-0.0028999999999999,0.0121,0.00800000000000001,-0.00100000000000011,0.00649999999999995,0.0155000000000001
"149",0.0121,0.00800000000000001,-0.00100000000000011,-0.00749999999999984,0.000299999999999967,0.00459999999999994,0.0155000000000001,0.0112000000000001
"150",-0.00749999999999984,0.000299999999999967,0.00459999999999994,-0.000800000000000134,-0.00669999999999993,0.000400000000000178,0.0112000000000001,0.00409999999999999
"151",-0.000800000000000134,-0.00669999999999993,0.000400000000000178,0.00100000000000011,0,0,0.00409999999999999,0.00409999999999999
"152",0.00100000000000011,0,0,0.00370000000000004,0.004,0.000499999999999945,0.00409999999999999,0.00760000000000005
"153",0.00370000000000004,0.004,0.000499999999999945,-0.00209999999999999,-0.00100000000000011,0.00309999999999988,0.00760000000000005,0.00350000000000006
"154",-0.00209999999999999,-0.00100000000000011,0.00309999999999988,0.00269999999999992,0.00120000000000009,-0.000199999999999978,0.00350000000000006,0.00490000000000013
"155",0.00269999999999992,0.00120000000000009,-0.000199999999999978,-0.00160000000000005,-0.000900000000000123,-0.000299999999999967,0.00490000000000013,0.00429999999999997
"156",-0.00160000000000005,-0.000900000000000123,-0.000299999999999967,-0.00229999999999997,0.0011000000000001,-0.000799999999999912,0.00429999999999997,0.00619999999999998
"157",-0.00229999999999997,0.0011000000000001,-0.000799999999999912,-0.00140000000000007,-0.00459999999999994,-0.00370000000000004,0.00619999999999998,0.00530000000000008
"158",-0.00140000000000007,-0.00459999999999994,-0.00370000000000004,0.000199999999999978,-0.000300000000000189,0.00170000000000003,0.00530000000000008,0.00329999999999986
"159",0.000199999999999978,-0.000300000000000189,0.00170000000000003,-0.000599999999999934,0.000400000000000178,-0.000499999999999945,0.00329999999999986,0.00419999999999998
"160",-0.000599999999999934,0.000400000000000178,-0.000499999999999945,-0.00649999999999995,-0.00270000000000015,-0.00560000000000005,0.00419999999999998,0.00709999999999988
"161",-0.00649999999999995,-0.00270000000000015,-0.00560000000000005,0.00269999999999992,-0.00269999999999992,-0.000299999999999967,0.00709999999999988,0.00469999999999993
"162",0.00269999999999992,-0.00269999999999992,-0.000299999999999967,0.00160000000000005,0.00170000000000003,0.00249999999999995,0.00469999999999993,0.00390000000000001
"163",0.00160000000000005,0.00170000000000003,0.00249999999999995,-0.002,-0.000199999999999978,-0.000900000000000123,0.00390000000000001,0.00460000000000016
"164",-0.002,-0.000199999999999978,-0.000900000000000123,0.000499999999999945,-0.00130000000000008,0.000700000000000145,0.00460000000000016,0.00259999999999994
"165",0.000499999999999945,-0.00130000000000008,0.000700000000000145,0.00470000000000015,0.00320000000000009,-0.00180000000000002,0.00259999999999994,0.00760000000000005
"166",0.00470000000000015,0.00320000000000009,-0.00180000000000002,0.002,0.00180000000000002,0.00509999999999988,0.00760000000000005,0.00430000000000019
"167",0.002,0.00180000000000002,0.00509999999999988,-0.00300000000000011,0.0017999999999998,0.000700000000000145,0.00430000000000019,0.00539999999999985
"168",-0.00300000000000011,0.0017999999999998,0.000700000000000145,-0.0011000000000001,-0.00329999999999986,-0.00239999999999996,0.00539999999999985,0.00449999999999995
"169",-0.0011000000000001,-0.00329999999999986,-0.00239999999999996,0.00140000000000007,0.000299999999999967,-0.000100000000000211,0.00449999999999995,0.00490000000000013
"170",0.00140000000000007,0.000299999999999967,-0.000100000000000211,0.00869999999999993,0.00800000000000001,0.00270000000000015,0.00490000000000013,0.0102
"171",0.00869999999999993,0.00800000000000001,0.00270000000000015,0.00130000000000008,0.00130000000000008,0.00780000000000003,0.0102,0.00370000000000004
"172",0.00130000000000008,0.00130000000000008,0.00780000000000003,0.00280000000000014,0.00239999999999996,0.00170000000000003,0.00370000000000004,0.00439999999999996
"173",0.00280000000000014,0.00239999999999996,0.00170000000000003,0.00139999999999985,0.002,0.00159999999999982,0.00439999999999996,0.00480000000000014
"174",0.00139999999999985,0.002,0.00159999999999982,-0.00519999999999987,0.000299999999999967,-0.00170000000000003,0.00480000000000014,0.00680000000000014
"175",-0.00519999999999987,0.000299999999999967,-0.00170000000000003,0.004,0.000599999999999934,0,0.00680000000000014,0.00740000000000007
"176",0.004,0.000599999999999934,0,0,-0.000599999999999934,0.00320000000000009,0.00740000000000007,0.00360000000000005
"177",0,-0.000599999999999934,0.00320000000000009,0.000599999999999934,-0.00140000000000007,-0.00150000000000006,0.00360000000000005,0.00370000000000004
"178",0.000599999999999934,-0.00140000000000007,-0.00150000000000006,0.00299999999999989,0.00520000000000009,0.00240000000000018,0.00370000000000004,0.00649999999999995
"179",0.00299999999999989,0.00520000000000009,0.00240000000000018,0.00540000000000007,0.00329999999999986,0.00269999999999992,0.00649999999999995,0.00709999999999988
"180",0.00540000000000007,0.00329999999999986,0.00269999999999992,-0.00099999999999989,0.0011000000000001,0.00469999999999993,0.00709999999999988,0.00350000000000006
"181",-0.00099999999999989,0.0011000000000001,0.00469999999999993,0.000599999999999934,0.00130000000000008,9.9999999999989e-05,0.00350000000000006,0.00470000000000015
"182",0.000599999999999934,0.00130000000000008,9.9999999999989e-05,9.9999999999989e-05,-0.00280000000000014,-0.00299999999999989,0.00470000000000015,0.0048999999999999
"183",9.9999999999989e-05,-0.00280000000000014,-0.00299999999999989,0.00130000000000008,0.00340000000000007,0.004,0.0048999999999999,0.00429999999999997
"184",0.00130000000000008,0.00340000000000007,0.004,-0.000900000000000123,-0.00100000000000011,-0.000500000000000167,0.00429999999999997,0.00380000000000003
"185",-0.000900000000000123,-0.00100000000000011,-0.000500000000000167,0.00229999999999997,0.00100000000000011,-0.000199999999999978,0.00380000000000003,0.00500000000000012
"186",0.00229999999999997,0.00100000000000011,-0.000199999999999978,0.00300000000000011,0.00329999999999986,0.00350000000000006,0.00500000000000012,0.00479999999999992
"187",0.00300000000000011,0.00329999999999986,0.00350000000000006,0.000899999999999901,0.000300000000000189,0.00180000000000002,0.00479999999999992,0.00330000000000008
"188",0.000899999999999901,0.000300000000000189,0.00180000000000002,-0.000399999999999956,0.00219999999999998,0.0011000000000001,0.00330000000000008,0.00439999999999996
