Local time,Open,High,Low,Close,Volume
30.05.2022 05:02:00.000 GMT+0200,1.07470,1.07473,1.07464,1.07466,66.15
30.05.2022 05:03:00.000 GMT+0200,1.07464,1.07467,1.07460,1.07466,33.84
30.05.2022 05:04:00.000 GMT+0200,1.07465,1.07469,1.07458,1.07469,93.49
30.05.2022 05:05:00.000 GMT+0200,1.07468,1.07471,1.07450,1.07451,85.52
30.05.2022 05:06:00.000 GMT+0200,1.07450,1.07466,1.07450,1.07463,135.4
30.05.2022 05:07:00.000 GMT+0200,1.07463,1.07467,1.07461,1.07463,78.3
30.05.2022 05:08:00.000 GMT+0200,1.07464,1.07467,1.07461,1.07462,59.48
30.05.2022 05:09:00.000 GMT+0200,1.07460,1.07460,1.07436,1.07440,74.05
30.05.2022 05:10:00.000 GMT+0200,1.07440,1.07441,1.07434,1.07435,63.7
30.05.2022 05:11:00.000 GMT+0200,1.07436,1.07438,1.07428,1.07429,72.12
30.05.2022 05:12:00.000 GMT+0200,1.07428,1.07434,1.07420,1.07421,57.56
30.05.2022 05:13:00.000 GMT+0200,1.07422,1.07434,1.07422,1.07429,43.88
30.05.2022 05:14:00.000 GMT+0200,1.07430,1.07437,1.07412,1.07427,155.86
30.05.2022 05:15:00.000 GMT+0200,1.07428,1.07438,1.07427,1.07436,99.89
30.05.2022 05:16:00.000 GMT+0200,1.07435,1.07438,1.07432,1.07436,71.96
30.05.2022 05:17:00.000 GMT+0200,1.07433,1.07435,1.07410,1.07415,92.43
30.05.2022 05:18:00.000 GMT+0200,1.07416,1.07416,1.07393,1.07394,88.78
30.05.2022 05:19:00.000 GMT+0200,1.07394,1.07400,1.07393,1.07394,46.86
30.05.2022 05:20:00.000 GMT+0200,1.07396,1.07396,1.07385,1.07385,48.2
30.05.2022 05:21:00.000 GMT+0200,1.07387,1.07388,1.07384,1.07386,28.24
30.05.2022 05:22:00.000 GMT+0200,1.07387,1.07396,1.07387,1.07390,30.86
30.05.2022 05:23:00.000 GMT+0200,1.07389,1.07395,1.07389,1.07394,24.48
30.05.2022 05:24:00.000 GMT+0200,1.07392,1.07395,1.07383,1.07393,56.59
30.05.2022 05:25:00.000 GMT+0200,1.07391,1.07391,1.07384,1.07386,38.6
30.05.2022 05:26:00.000 GMT+0200,1.07387,1.07395,1.07381,1.07389,45.55
30.05.2022 05:27:00.000 GMT+0200,1.07388,1.07390,1.07386,1.07389,26.28
30.05.2022 05:28:00.000 GMT+0200,1.07389,1.07395,1.07388,1.07394,16.59
30.05.2022 05:29:00.000 GMT+0200,1.07393,1.07396,1.07392,1.07392,36.27
30.05.2022 05:30:00.000 GMT+0200,1.07392,1.07392,1.07383,1.07384,82.62
30.05.2022 05:31:00.000 GMT+0200,1.07385,1.07395,1.07384,1.07390,96.09
30.05.2022 05:32:00.000 GMT+0200,1.07390,1.07396,1.07389,1.07391,68.27
30.05.2022 05:33:00.000 GMT+0200,1.07392,1.07393,1.07384,1.07387,44.4
30.05.2022 05:34:00.000 GMT+0200,1.07387,1.07387,1.07383,1.07385,29.06
30.05.2022 05:35:00.000 GMT+0200,1.07385,1.07387,1.07378,1.07378,36.08
30.05.2022 05:36:00.000 GMT+0200,1.07380,1.07386,1.07380,1.07383,45.09
30.05.2022 05:37:00.000 GMT+0200,1.07384,1.07387,1.07374,1.07380,39.23
30.05.2022 05:38:00.000 GMT+0200,1.07379,1.07388,1.07379,1.07388,35.18
30.05.2022 05:39:00.000 GMT+0200,1.07391,1.07396,1.07387,1.07388,31.21
30.05.2022 05:40:00.000 GMT+0200,1.07389,1.07406,1.07389,1.07404,40.59
30.05.2022 05:41:00.000 GMT+0200,1.07403,1.07406,1.07402,1.07406,23.4
30.05.2022 05:42:00.000 GMT+0200,1.07407,1.07407,1.07397,1.07398,30.68
30.05.2022 05:43:00.000 GMT+0200,1.07397,1.07411,1.07395,1.07410,47.7
30.05.2022 05:44:00.000 GMT+0200,1.07409,1.07418,1.07409,1.07418,81.9
30.05.2022 05:45:00.000 GMT+0200,1.07420,1.07423,1.07415,1.07416,97.36
30.05.2022 05:46:00.000 GMT+0200,1.07417,1.07427,1.07416,1.07420,49.67
30.05.2022 05:47:00.000 GMT+0200,1.07423,1.07426,1.07418,1.07424,69.38
30.05.2022 05:48:00.000 GMT+0200,1.07424,1.07426,1.07420,1.07421,81.17
30.05.2022 05:49:00.000 GMT+0200,1.07420,1.07423,1.07417,1.07423,38.16
30.05.2022 05:50:00.000 GMT+0200,1.07424,1.07449,1.07424,1.07442,57.11
30.05.2022 05:51:00.000 GMT+0200,1.07441,1.07457,1.07436,1.07453,93.35
30.05.2022 05:52:00.000 GMT+0200,1.07453,1.07462,1.07445,1.07445,97.95
30.05.2022 05:53:00.000 GMT+0200,1.07447,1.07448,1.07438,1.07446,124.7
30.05.2022 05:54:00.000 GMT+0200,1.07445,1.07445,1.07439,1.07441,30.75
30.05.2022 05:55:00.000 GMT+0200,1.07441,1.07445,1.07429,1.07429,70.63
30.05.2022 05:56:00.000 GMT+0200,1.07428,1.07432,1.07426,1.07427,61.75
30.05.2022 05:57:00.000 GMT+0200,1.07427,1.07437,1.07424,1.07435,59.59
30.05.2022 05:58:00.000 GMT+0200,1.07435,1.07442,1.07427,1.07431,122.84
30.05.2022 05:59:00.000 GMT+0200,1.07431,1.07445,1.07431,1.07445,82.22
30.05.2022 06:00:00.000 GMT+0200,1.07444,1.07452,1.07442,1.07446,69.11
30.05.2022 06:01:00.000 GMT+0200,1.07448,1.07454,1.07447,1.07454,59.64
30.05.2022 06:02:00.000 GMT+0200,1.07453,1.07459,1.07453,1.07456,42.57
30.05.2022 06:03:00.000 GMT+0200,1.07454,1.07455,1.07442,1.07445,106.97
30.05.2022 06:04:00.000 GMT+0200,1.07446,1.07455,1.07445,1.07455,82.54
30.05.2022 06:05:00.000 GMT+0200,1.07453,1.07453,1.07449,1.07450,43.64
30.05.2022 06:06:00.000 GMT+0200,1.07450,1.07450,1.07427,1.07429,48.62
30.05.2022 06:07:00.000 GMT+0200,1.07427,1.07445,1.07422,1.07439,74.54
30.05.2022 06:08:00.000 GMT+0200,1.07439,1.07439,1.07434,1.07438,26.37
30.05.2022 06:09:00.000 GMT+0200,1.07439,1.07443,1.07435,1.07440,63.99
30.05.2022 06:10:00.000 GMT+0200,1.07440,1.07448,1.07440,1.07445,21.69
30.05.2022 06:11:00.000 GMT+0200,1.07445,1.07454,1.07444,1.07445,91.88
30.05.2022 06:12:00.000 GMT+0200,1.07444,1.07445,1.07424,1.07424,100.45
30.05.2022 06:13:00.000 GMT+0200,1.07425,1.07436,1.07425,1.07429,59.48
30.05.2022 06:14:00.000 GMT+0200,1.07430,1.07440,1.07430,1.07438,48.36
30.05.2022 06:15:00.000 GMT+0200,1.07437,1.07442,1.07435,1.07442,44.22
30.05.2022 06:16:00.000 GMT+0200,1.07442,1.07449,1.07442,1.07446,29.24
30.05.2022 06:17:00.000 GMT+0200,1.07444,1.07450,1.07437,1.07441,88.27
30.05.2022 06:18:00.000 GMT+0200,1.07442,1.07449,1.07434,1.07446,55.73
30.05.2022 06:19:00.000 GMT+0200,1.07446,1.07451,1.07443,1.07450,77.05
30.05.2022 06:20:00.000 GMT+0200,1.07452,1.07457,1.07451,1.07455,34.04
30.05.2022 06:21:00.000 GMT+0200,1.07460,1.07463,1.07455,1.07456,23.85
30.05.2022 06:22:00.000 GMT+0200,1.07459,1.07464,1.07459,1.07463,4.69
30.05.2022 06:23:00.000 GMT+0200,1.07463,1.07476,1.07463,1.07473,13.59
30.05.2022 06:24:00.000 GMT+0200,1.07472,1.07472,1.07459,1.07465,25.39
30.05.2022 06:25:00.000 GMT+0200,1.07466,1.07469,1.07465,1.07466,10.17
30.05.2022 06:26:00.000 GMT+0200,1.07466,1.07466,1.07461,1.07463,3.66
30.05.2022 06:27:00.000 GMT+0200,1.07462,1.07476,1.07462,1.07465,90.97
30.05.2022 06:28:00.000 GMT+0200,1.07467,1.07468,1.07460,1.07460,54.2
30.05.2022 06:29:00.000 GMT+0200,1.07460,1.07467,1.07460,1.07461,73.57
30.05.2022 06:30:00.000 GMT+0200,1.07461,1.07473,1.07460,1.07473,71.41
30.05.2022 06:31:00.000 GMT+0200,1.07473,1.07499,1.07471,1.07498,36.27
30.05.2022 06:32:00.000 GMT+0200,1.07495,1.07524,1.07495,1.07522,49.44
30.05.2022 06:33:00.000 GMT+0200,1.07522,1.07527,1.07517,1.07527,29.19
30.05.2022 06:34:00.000 GMT+0200,1.07528,1.07544,1.07528,1.07544,39.15
30.05.2022 06:35:00.000 GMT+0200,1.07544,1.07553,1.07544,1.07549,78.06
30.05.2022 06:36:00.000 GMT+0200,1.07547,1.07547,1.07529,1.07544,149.9
30.05.2022 06:37:00.000 GMT+0200,1.07544,1.07553,1.07542,1.07550,54.8
30.05.2022 06:38:00.000 GMT+0200,1.07550,1.07552,1.07545,1.07551,110.14
30.05.2022 06:39:00.000 GMT+0200,1.07551,1.07565,1.07551,1.07558,86.41
30.05.2022 06:40:00.000 GMT+0200,1.07558,1.07558,1.07537,1.07537,90.44
30.05.2022 06:41:00.000 GMT+0200,1.07534,1.07561,1.07534,1.07561,85.85
30.05.2022 06:42:00.000 GMT+0200,1.07560,1.07572,1.07556,1.07571,90.51
30.05.2022 06:43:00.000 GMT+0200,1.07572,1.07587,1.07571,1.07587,88.99
30.05.2022 06:44:00.000 GMT+0200,1.07587,1.07597,1.07585,1.07596,54.83
30.05.2022 06:45:00.000 GMT+0200,1.07597,1.07599,1.07595,1.07596,48.55
30.05.2022 06:46:00.000 GMT+0200,1.07595,1.07596,1.07568,1.07572,120
30.05.2022 06:47:00.000 GMT+0200,1.07573,1.07575,1.07568,1.07574,30.6
30.05.2022 06:48:00.000 GMT+0200,1.07574,1.07585,1.07572,1.07583,61.59
30.05.2022 06:49:00.000 GMT+0200,1.07581,1.07584,1.07571,1.07574,73.12
30.05.2022 06:50:00.000 GMT+0200,1.07573,1.07578,1.07568,1.07578,37.8
30.05.2022 06:51:00.000 GMT+0200,1.07577,1.07577,1.07564,1.07567,133.16
30.05.2022 06:52:00.000 GMT+0200,1.07567,1.07572,1.07564,1.07564,202.98
30.05.2022 06:53:00.000 GMT+0200,1.07563,1.07577,1.07563,1.07573,169.15
30.05.2022 06:54:00.000 GMT+0200,1.07572,1.07588,1.07556,1.07558,275.56
30.05.2022 06:55:00.000 GMT+0200,1.07559,1.07579,1.07558,1.07573,122.61
30.05.2022 06:56:00.000 GMT+0200,1.07571,1.07581,1.07571,1.07576,113.56
30.05.2022 06:57:00.000 GMT+0200,1.07576,1.07576,1.07566,1.07569,118.44
30.05.2022 06:58:00.000 GMT+0200,1.07567,1.07583,1.07567,1.07576,120.6
30.05.2022 06:59:00.000 GMT+0200,1.07577,1.07578,1.07572,1.07574,165.21
30.05.2022 07:00:00.000 GMT+0200,1.07572,1.07575,1.07559,1.07567,138.11
30.05.2022 07:01:00.000 GMT+0200,1.07566,1.07569,1.07559,1.07561,92.46
30.05.2022 07:02:00.000 GMT+0200,1.07561,1.07566,1.07557,1.07558,93.58
30.05.2022 07:03:00.000 GMT+0200,1.07556,1.07565,1.07553,1.07565,45.43
30.05.2022 07:04:00.000 GMT+0200,1.07565,1.07582,1.07564,1.07582,58.23
30.05.2022 07:05:00.000 GMT+0200,1.07585,1.07585,1.07570,1.07575,114.38
30.05.2022 07:06:00.000 GMT+0200,1.07580,1.07591,1.07580,1.07588,95.24
30.05.2022 07:07:00.000 GMT+0200,1.07587,1.07587,1.07579,1.07584,85.29
30.05.2022 07:08:00.000 GMT+0200,1.07582,1.07586,1.07575,1.07584,28.79
30.05.2022 07:09:00.000 GMT+0200,1.07585,1.07591,1.07582,1.07589,77.02
30.05.2022 07:10:00.000 GMT+0200,1.07590,1.07604,1.07589,1.07601,108.75
30.05.2022 07:11:00.000 GMT+0200,1.07600,1.07606,1.07600,1.07604,127.88
30.05.2022 07:12:00.000 GMT+0200,1.07606,1.07606,1.07595,1.07595,42.46
30.05.2022 07:13:00.000 GMT+0200,1.07595,1.07606,1.07594,1.07604,53.1
30.05.2022 07:14:00.000 GMT+0200,1.07604,1.07606,1.07599,1.07606,76.82
30.05.2022 07:15:00.000 GMT+0200,1.07604,1.07605,1.07598,1.07604,92.7
30.05.2022 07:16:00.000 GMT+0200,1.07602,1.07603,1.07580,1.07581,138.88
30.05.2022 07:17:00.000 GMT+0200,1.07581,1.07584,1.07571,1.07571,119.26
30.05.2022 07:18:00.000 GMT+0200,1.07572,1.07590,1.07572,1.07586,111.24
30.05.2022 07:19:00.000 GMT+0200,1.07585,1.07590,1.07581,1.07585,65.87
30.05.2022 07:20:00.000 GMT+0200,1.07586,1.07587,1.07581,1.07582,30.6
30.05.2022 07:21:00.000 GMT+0200,1.07583,1.07587,1.07568,1.07580,83.74
30.05.2022 07:22:00.000 GMT+0200,1.07577,1.07582,1.07574,1.07581,26.48
30.05.2022 07:23:00.000 GMT+0200,1.07582,1.07584,1.07568,1.07569,31.58
30.05.2022 07:24:00.000 GMT+0200,1.07570,1.07574,1.07557,1.07561,59.1
30.05.2022 07:25:00.000 GMT+0200,1.07561,1.07573,1.07554,1.07571,52.74
30.05.2022 07:26:00.000 GMT+0200,1.07572,1.07577,1.07561,1.07562,69.09
30.05.2022 07:27:00.000 GMT+0200,1.07564,1.07570,1.07557,1.07566,54.45
30.05.2022 07:28:00.000 GMT+0200,1.07565,1.07571,1.07555,1.07559,128.97
30.05.2022 07:29:00.000 GMT+0200,1.07557,1.07559,1.07553,1.07553,34.2
30.05.2022 07:30:00.000 GMT+0200,1.07553,1.07556,1.07539,1.07555,114.54
30.05.2022 07:31:00.000 GMT+0200,1.07554,1.07559,1.07548,1.07553,182.45
30.05.2022 07:32:00.000 GMT+0200,1.07552,1.07557,1.07543,1.07547,156.87
30.05.2022 07:33:00.000 GMT+0200,1.07549,1.07554,1.07543,1.07543,83.79
30.05.2022 07:34:00.000 GMT+0200,1.07545,1.07558,1.07543,1.07556,145.46
30.05.2022 07:35:00.000 GMT+0200,1.07556,1.07575,1.07556,1.07565,156.78
30.05.2022 07:36:00.000 GMT+0200,1.07566,1.07574,1.07563,1.07563,66.71
30.05.2022 07:37:00.000 GMT+0200,1.07562,1.07573,1.07562,1.07573,59.42
30.05.2022 07:38:00.000 GMT+0200,1.07573,1.07573,1.07558,1.07558,112.11
30.05.2022 07:39:00.000 GMT+0200,1.07557,1.07567,1.07545,1.07546,127.26
30.05.2022 07:40:00.000 GMT+0200,1.07545,1.07554,1.07545,1.07553,97.2
30.05.2022 07:41:00.000 GMT+0200,1.07552,1.07564,1.07552,1.07559,100.26
30.05.2022 07:42:00.000 GMT+0200,1.07561,1.07566,1.07550,1.07551,217.76
30.05.2022 07:43:00.000 GMT+0200,1.07552,1.07566,1.07552,1.07562,65.33
30.05.2022 07:44:00.000 GMT+0200,1.07562,1.07569,1.07560,1.07563,119.43
30.05.2022 07:45:00.000 GMT+0200,1.07564,1.07569,1.07562,1.07568,103.53
30.05.2022 07:46:00.000 GMT+0200,1.07571,1.07576,1.07566,1.07574,96.47
30.05.2022 07:47:00.000 GMT+0200,1.07573,1.07574,1.07565,1.07566,110.86
30.05.2022 07:48:00.000 GMT+0200,1.07567,1.07572,1.07567,1.07572,18
30.05.2022 07:49:00.000 GMT+0200,1.07577,1.07598,1.07577,1.07594,69.74
30.05.2022 07:50:00.000 GMT+0200,1.07594,1.07594,1.07573,1.07574,135.22
30.05.2022 07:51:00.000 GMT+0200,1.07575,1.07575,1.07556,1.07557,177.69
30.05.2022 07:52:00.000 GMT+0200,1.07560,1.07562,1.07536,1.07539,219.47
30.05.2022 07:53:00.000 GMT+0200,1.07534,1.07540,1.07528,1.07528,222.17
30.05.2022 07:54:00.000 GMT+0200,1.07530,1.07533,1.07510,1.07519,317.2
30.05.2022 07:55:00.000 GMT+0200,1.07519,1.07534,1.07519,1.07533,252.61
30.05.2022 07:56:00.000 GMT+0200,1.07534,1.07542,1.07532,1.07540,238
30.05.2022 07:57:00.000 GMT+0200,1.07539,1.07540,1.07534,1.07538,53.18
30.05.2022 07:58:00.000 GMT+0200,1.07538,1.07541,1.07529,1.07539,272.47
30.05.2022 07:59:00.000 GMT+0200,1.07537,1.07538,1.07528,1.07530,138.88
30.05.2022 08:00:00.000 GMT+0200,1.07530,1.07550,1.07521,1.07531,420.99
30.05.2022 08:01:00.000 GMT+0200,1.07534,1.07549,1.07534,1.07539,89.43
30.05.2022 08:02:00.000 GMT+0200,1.07538,1.07556,1.07537,1.07552,152.89
30.05.2022 08:03:00.000 GMT+0200,1.07552,1.07569,1.07540,1.07564,133.21
30.05.2022 08:04:00.000 GMT+0200,1.07565,1.07576,1.07565,1.07572,115.14
30.05.2022 08:05:00.000 GMT+0200,1.07575,1.07578,1.07563,1.07571,98.1
30.05.2022 08:06:00.000 GMT+0200,1.07572,1.07574,1.07563,1.07573,71.26
30.05.2022 08:07:00.000 GMT+0200,1.07572,1.07573,1.07561,1.07562,52.65
30.05.2022 08:08:00.000 GMT+0200,1.07563,1.07576,1.07559,1.07570,84.31
30.05.2022 08:09:00.000 GMT+0200,1.07570,1.07575,1.07542,1.07542,202.01
30.05.2022 08:10:00.000 GMT+0200,1.07544,1.07544,1.07522,1.07542,284.78
30.05.2022 08:11:00.000 GMT+0200,1.07545,1.07560,1.07545,1.07560,190.36
30.05.2022 08:12:00.000 GMT+0200,1.07559,1.07572,1.07548,1.07572,97.97
30.05.2022 08:13:00.000 GMT+0200,1.07572,1.07620,1.07572,1.07620,152.63
30.05.2022 08:14:00.000 GMT+0200,1.07623,1.07654,1.07617,1.07644,289.63
30.05.2022 08:15:00.000 GMT+0200,1.07643,1.07643,1.07596,1.07609,282.35
30.05.2022 08:16:00.000 GMT+0200,1.07608,1.07617,1.07603,1.07613,126.98
30.05.2022 08:17:00.000 GMT+0200,1.07615,1.07626,1.07598,1.07600,139.84
30.05.2022 08:18:00.000 GMT+0200,1.07600,1.07605,1.07598,1.07603,84.23
30.05.2022 08:19:00.000 GMT+0200,1.07603,1.07603,1.07586,1.07592,130.82
30.05.2022 08:20:00.000 GMT+0200,1.07590,1.07619,1.07587,1.07617,95.78
30.05.2022 08:21:00.000 GMT+0200,1.07619,1.07619,1.07560,1.07562,224.53
30.05.2022 08:22:00.000 GMT+0200,1.07563,1.07563,1.07545,1.07548,119.53
30.05.2022 08:23:00.000 GMT+0200,1.07547,1.07560,1.07542,1.07560,78.83
30.05.2022 08:24:00.000 GMT+0200,1.07561,1.07564,1.07546,1.07549,83.04
30.05.2022 08:25:00.000 GMT+0200,1.07549,1.07588,1.07549,1.07580,205.76
30.05.2022 08:26:00.000 GMT+0200,1.07580,1.07588,1.07577,1.07582,161.45
30.05.2022 08:27:00.000 GMT+0200,1.07583,1.07607,1.07583,1.07607,222.67
30.05.2022 08:28:00.000 GMT+0200,1.07606,1.07624,1.07600,1.07601,318.61
30.05.2022 08:29:00.000 GMT+0200,1.07601,1.07617,1.07601,1.07617,136.78
30.05.2022 08:30:00.000 GMT+0200,1.07615,1.07629,1.07611,1.07627,123.81
30.05.2022 08:31:00.000 GMT+0200,1.07626,1.07630,1.07621,1.07628,76.5
30.05.2022 08:32:00.000 GMT+0200,1.07629,1.07629,1.07609,1.07614,174.31
30.05.2022 08:33:00.000 GMT+0200,1.07613,1.07614,1.07601,1.07601,41.48
30.05.2022 08:34:00.000 GMT+0200,1.07604,1.07631,1.07604,1.07627,143.03
30.05.2022 08:35:00.000 GMT+0200,1.07628,1.07646,1.07620,1.07646,108.88
30.05.2022 08:36:00.000 GMT+0200,1.07647,1.07699,1.07646,1.07689,184.23
30.05.2022 08:37:00.000 GMT+0200,1.07689,1.07695,1.07668,1.07671,154.19
30.05.2022 08:38:00.000 GMT+0200,1.07671,1.07676,1.07663,1.07669,331.29
30.05.2022 08:39:00.000 GMT+0200,1.07670,1.07677,1.07666,1.07677,101.46
30.05.2022 08:40:00.000 GMT+0200,1.07678,1.07678,1.07660,1.07668,307.15
30.05.2022 08:41:00.000 GMT+0200,1.07668,1.07671,1.07653,1.07656,117.28
30.05.2022 08:42:00.000 GMT+0200,1.07655,1.07661,1.07642,1.07654,171.24
30.05.2022 08:43:00.000 GMT+0200,1.07652,1.07652,1.07630,1.07630,183.76
30.05.2022 08:44:00.000 GMT+0200,1.07631,1.07643,1.07613,1.07617,240.41
30.05.2022 08:45:00.000 GMT+0200,1.07617,1.07626,1.07590,1.07594,265.97
30.05.2022 08:46:00.000 GMT+0200,1.07595,1.07601,1.07589,1.07595,99.46
30.05.2022 08:47:00.000 GMT+0200,1.07595,1.07595,1.07578,1.07583,89.55
30.05.2022 08:48:00.000 GMT+0200,1.07582,1.07582,1.07563,1.07564,109.14
30.05.2022 08:49:00.000 GMT+0200,1.07565,1.07570,1.07524,1.07536,167.26
30.05.2022 08:50:00.000 GMT+0200,1.07536,1.07540,1.07532,1.07533,51.6
30.05.2022 08:51:00.000 GMT+0200,1.07534,1.07543,1.07523,1.07526,159.63
30.05.2022 08:52:00.000 GMT+0200,1.07526,1.07531,1.07511,1.07511,161.78
30.05.2022 08:53:00.000 GMT+0200,1.07512,1.07524,1.07510,1.07515,138.8
30.05.2022 08:54:00.000 GMT+0200,1.07519,1.07531,1.07519,1.07526,161.17
30.05.2022 08:55:00.000 GMT+0200,1.07528,1.07532,1.07521,1.07524,136.42
30.05.2022 08:56:00.000 GMT+0200,1.07524,1.07524,1.07512,1.07514,101.82
30.05.2022 08:57:00.000 GMT+0200,1.07516,1.07537,1.07514,1.07534,174.6
30.05.2022 08:58:00.000 GMT+0200,1.07536,1.07541,1.07531,1.07533,94.58
30.05.2022 08:59:00.000 GMT+0200,1.07531,1.07546,1.07530,1.07539,104.48
30.05.2022 09:00:00.000 GMT+0200,1.07539,1.07583,1.07538,1.07578,426.32
30.05.2022 09:01:00.000 GMT+0200,1.07578,1.07583,1.07567,1.07570,173.64
30.05.2022 09:02:00.000 GMT+0200,1.07569,1.07574,1.07545,1.07550,225.32
30.05.2022 09:03:00.000 GMT+0200,1.07550,1.07566,1.07548,1.07563,167.24
30.05.2022 09:04:00.000 GMT+0200,1.07562,1.07566,1.07551,1.07564,410.31
30.05.2022 09:05:00.000 GMT+0200,1.07564,1.07566,1.07548,1.07562,250.27
30.05.2022 09:06:00.000 GMT+0200,1.07561,1.07563,1.07516,1.07531,329.77
30.05.2022 09:07:00.000 GMT+0200,1.07531,1.07542,1.07510,1.07517,233.66
30.05.2022 09:08:00.000 GMT+0200,1.07514,1.07536,1.07511,1.07531,148.69
30.05.2022 09:09:00.000 GMT+0200,1.07530,1.07548,1.07523,1.07527,105.78
30.05.2022 09:10:00.000 GMT+0200,1.07525,1.07537,1.07509,1.07524,119.89
30.05.2022 09:11:00.000 GMT+0200,1.07523,1.07535,1.07513,1.07534,107.79
30.05.2022 09:12:00.000 GMT+0200,1.07533,1.07544,1.07527,1.07543,88.58
30.05.2022 09:13:00.000 GMT+0200,1.07542,1.07571,1.07542,1.07556,98.04
30.05.2022 09:14:00.000 GMT+0200,1.07558,1.07559,1.07534,1.07537,87.45
30.05.2022 09:15:00.000 GMT+0200,1.07537,1.07551,1.07531,1.07532,187.03
30.05.2022 09:16:00.000 GMT+0200,1.07533,1.07536,1.07511,1.07511,217.12
30.05.2022 09:17:00.000 GMT+0200,1.07511,1.07511,1.07485,1.07489,113.93
30.05.2022 09:18:00.000 GMT+0200,1.07490,1.07509,1.07490,1.07502,70.03
30.05.2022 09:19:00.000 GMT+0200,1.07501,1.07501,1.07473,1.07487,142.24
30.05.2022 09:20:00.000 GMT+0200,1.07488,1.07490,1.07467,1.07479,140.48
30.05.2022 09:21:00.000 GMT+0200,1.07481,1.07482,1.07446,1.07457,181.17
30.05.2022 09:22:00.000 GMT+0200,1.07459,1.07472,1.07455,1.07472,98.44
30.05.2022 09:23:00.000 GMT+0200,1.07470,1.07470,1.07448,1.07448,86.56
30.05.2022 09:24:00.000 GMT+0200,1.07452,1.07493,1.07452,1.07488,103.46
30.05.2022 09:25:00.000 GMT+0200,1.07489,1.07494,1.07484,1.07492,90.46
30.05.2022 09:26:00.000 GMT+0200,1.07491,1.07491,1.07475,1.07482,65.12
30.05.2022 09:27:00.000 GMT+0200,1.07484,1.07489,1.07481,1.07488,67.13
30.05.2022 09:28:00.000 GMT+0200,1.07491,1.07501,1.07489,1.07499,121.82
30.05.2022 09:29:00.000 GMT+0200,1.07500,1.07527,1.07500,1.07525,84.76
30.05.2022 09:30:00.000 GMT+0200,1.07524,1.07533,1.07519,1.07532,64.79
30.05.2022 09:31:00.000 GMT+0200,1.07531,1.07531,1.07504,1.07504,106.45
30.05.2022 09:32:00.000 GMT+0200,1.07506,1.07547,1.07506,1.07535,85.25
30.05.2022 09:33:00.000 GMT+0200,1.07536,1.07537,1.07530,1.07537,63.67
30.05.2022 09:34:00.000 GMT+0200,1.07539,1.07558,1.07538,1.07558,29.92
30.05.2022 09:35:00.000 GMT+0200,1.07559,1.07562,1.07544,1.07544,73.96
30.05.2022 09:36:00.000 GMT+0200,1.07547,1.07554,1.07530,1.07538,92.48
30.05.2022 09:37:00.000 GMT+0200,1.07540,1.07548,1.07537,1.07546,82.51
30.05.2022 09:38:00.000 GMT+0200,1.07547,1.07598,1.07541,1.07590,118.91
30.05.2022 09:39:00.000 GMT+0200,1.07591,1.07592,1.07567,1.07569,89.99
30.05.2022 09:40:00.000 GMT+0200,1.07571,1.07577,1.07566,1.07572,126.16
30.05.2022 09:41:00.000 GMT+0200,1.07575,1.07591,1.07574,1.07586,94.55
30.05.2022 09:42:00.000 GMT+0200,1.07587,1.07589,1.07571,1.07586,55.14
30.05.2022 09:43:00.000 GMT+0200,1.07586,1.07586,1.07546,1.07552,97.79
30.05.2022 09:44:00.000 GMT+0200,1.07555,1.07573,1.07555,1.07572,79.74
30.05.2022 09:45:00.000 GMT+0200,1.07572,1.07577,1.07550,1.07552,166.42
30.05.2022 09:46:00.000 GMT+0200,1.07549,1.07555,1.07545,1.07547,149.13
30.05.2022 09:47:00.000 GMT+0200,1.07548,1.07553,1.07527,1.07527,122.47
30.05.2022 09:48:00.000 GMT+0200,1.07526,1.07531,1.07502,1.07508,158.63
30.05.2022 09:49:00.000 GMT+0200,1.07510,1.07518,1.07508,1.07514,84.08
30.05.2022 09:50:00.000 GMT+0200,1.07515,1.07516,1.07507,1.07516,64.35
30.05.2022 09:51:00.000 GMT+0200,1.07516,1.07516,1.07506,1.07513,85.2
30.05.2022 09:52:00.000 GMT+0200,1.07513,1.07535,1.07508,1.07508,93.19
30.05.2022 09:53:00.000 GMT+0200,1.07509,1.07527,1.07509,1.07516,69.41
30.05.2022 09:54:00.000 GMT+0200,1.07516,1.07517,1.07499,1.07502,102.77
30.05.2022 09:55:00.000 GMT+0200,1.07502,1.07504,1.07471,1.07472,109.94
30.05.2022 09:56:00.000 GMT+0200,1.07475,1.07482,1.07474,1.07477,51.83
30.05.2022 09:57:00.000 GMT+0200,1.07476,1.07481,1.07466,1.07481,66.68
30.05.2022 09:58:00.000 GMT+0200,1.07486,1.07486,1.07449,1.07449,87.76
30.05.2022 09:59:00.000 GMT+0200,1.07449,1.07449,1.07404,1.07426,280.06
30.05.2022 10:00:00.000 GMT+0200,1.07427,1.07468,1.07427,1.07430,318.46
30.05.2022 10:01:00.000 GMT+0200,1.07429,1.07463,1.07428,1.07462,146.08
30.05.2022 10:02:00.000 GMT+0200,1.07466,1.07476,1.07433,1.07434,163.53
30.05.2022 10:03:00.000 GMT+0200,1.07435,1.07453,1.07435,1.07445,123.65
30.05.2022 10:04:00.000 GMT+0200,1.07445,1.07451,1.07426,1.07427,105.11
30.05.2022 10:05:00.000 GMT+0200,1.07426,1.07453,1.07421,1.07453,90.65
